Committee num,Barzel,Name,Symbol,Voters,Invalid,Avoda,Yemina,Yahadut Hatora,Meshutefet,Hayisraelim,Tzomet,Tziyonut Detit,Gimlaim,Calcalit,Brit Shutafut,Kvod Haadam,Gush Tanachi,Manhigut Hevratit,Halev Hayehudi,Ani veAta,Kahol Lavan,Yisrael Beytenu,Likud,Meretz,Kamah,Olam Hadash,Anahnu,Raam,Yesh Atid,Pirates,Atzmenu,Maan,Hetz,Daam,Habilti Efshari,Shema,Seder Hadash,Mishpat Tzedek,Rapeh,Hatikva Leshinui,Am Shalem,Democratit,Shas,Tikva Hadasha
5,2085,????,7300,270,4,1,0,1,158,0,0,0,0,1,0,0,0,1,0,0,0,0,3,4,0,0,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2086,????,7300,210,2,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2087,????,7300,191,2,1,0,0,103,0,0,0,0,1,0,0,0,0,0,0,0,0,2,6,0,0,0,72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2088,????,7300,187,3,1,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,2089,????,7300,254,4,0,0,0,170,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2090,????,7300,170,5,1,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
5,2091,????,7300,167,1,1,0,0,98,0,1,0,0,1,0,0,0,0,0,0,0,0,6,14,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,2092,????,7300,162,1,1,0,0,87,0,0,0,0,1,0,0,0,0,0,0,0,0,9,4,0,0,0,55,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
5,2093,????,7300,136,1,2,0,0,75,0,0,0,0,5,0,0,0,0,0,0,0,1,5,3,0,0,0,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,2094,????,7300,131,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,2095,????,7300,278,4,0,0,1,195,0,0,0,0,0,0,0,0,0,0,0,1,0,24,18,0,0,0,26,6,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
5,2096,????,7300,232,3,1,0,0,163,0,0,0,0,0,0,0,0,0,0,0,2,1,12,2,0,0,0,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2097,????,7300,230,2,2,0,0,153,0,0,0,0,2,0,0,0,0,0,0,0,0,11,11,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2098,????,7300,210,2,0,0,0,103,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2099,????,7300,278,4,1,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2100,????,7300,270,7,1,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,2,8,11,0,0,0,85,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5,2101,????,7300,213,2,0,0,0,123,0,0,0,0,0,2,0,0,0,0,1,0,0,6,17,0,0,0,55,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
5,2102,????,7300,225,1,0,0,0,131,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5,2103,????,7300,213,4,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,2104,????,7300,183,0,1,0,0,78,0,0,0,0,0,0,1,0,0,0,0,2,0,5,5,0,0,0,88,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5,2105,????,7300,211,2,1,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2106,????,7300,139,3,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,36,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,2107,????,7300,186,4,2,0,0,104,0,0,0,0,3,0,0,0,0,0,0,0,2,8,7,1,0,0,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2108,????,7300,198,0,2,0,0,95,0,0,0,0,3,0,0,0,0,0,3,0,2,7,3,1,0,0,79,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,2109,????,7300,208,2,1,0,1,167,0,0,1,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2110,????,7300,214,2,1,0,0,166,0,0,0,0,1,0,0,0,0,0,0,2,0,8,3,0,0,0,24,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,2111,????,7300,180,3,2,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5,2112,????,7300,224,7,4,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,2113,????,7300,262,5,2,0,0,192,0,0,0,0,2,0,0,0,0,1,0,2,0,24,5,0,0,0,24,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
5,2114,????,7300,284,4,2,0,0,222,0,0,0,0,0,1,0,0,0,0,0,0,1,23,22,0,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,2115,????,7300,166,3,3,0,0,114,0,0,0,0,0,0,0,0,0,0,0,2,0,5,7,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2116,????,7300,210,5,1,0,0,114,0,0,0,0,1,0,0,0,0,0,0,0,0,18,9,0,0,0,56,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5,2117,????,7300,189,3,3,0,0,106,0,0,0,0,0,0,0,0,0,0,0,1,2,18,10,0,0,0,42,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
5,2118,????,7300,223,2,1,0,0,112,0,1,0,0,11,1,0,0,0,0,0,0,0,23,1,0,0,0,64,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2119,????,7300,289,6,1,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,2,22,15,0,0,0,57,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5,2120,????,7300,149,2,1,0,0,67,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,73,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,2121,????,7300,231,3,2,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2122,????,7300,140,4,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,57,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,2123,????,7300,194,3,1,0,0,94,0,0,0,0,2,0,0,0,0,0,0,0,0,9,6,0,0,0,77,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,2124,????,7300,174,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2125,????,7300,191,1,0,0,0,90,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,2126,????,7300,169,2,2,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,82,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2127,????,7300,193,3,0,0,0,72,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20
5,2128,????,7300,193,0,0,0,0,106,0,0,0,0,3,0,0,0,0,1,0,1,0,8,3,0,0,0,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,2129,????,7300,271,2,3,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,2130,????,7300,256,5,0,0,0,171,1,0,0,0,1,0,0,0,0,0,0,2,4,8,16,0,0,0,45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,2131,????,7300,251,3,9,0,1,151,0,0,0,0,0,0,0,0,0,0,0,0,1,22,6,0,0,0,48,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5,2132,????,7300,232,1,3,0,0,126,0,0,0,0,8,0,0,0,0,0,0,1,0,9,2,0,0,0,77,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
5,2133,????,7300,221,6,0,0,0,123,0,0,0,0,1,0,0,0,0,0,0,0,0,9,2,0,0,0,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2134,????,7300,280,8,2,0,0,204,0,0,0,0,0,0,0,0,0,0,0,3,0,5,15,0,0,0,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,2135,????,7300,217,2,0,0,0,137,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3,0,0,0,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5,2136,????,7300,165,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2137,????,7300,154,2,0,1,0,65,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6,0,0,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2138,????,7300,142,4,0,0,0,53,0,0,0,0,2,1,0,0,0,0,0,0,0,8,6,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2139,????,7300,130,0,0,0,0,103,0,0,0,0,1,0,0,0,0,0,0,0,0,2,8,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,2140,????,7300,222,3,1,0,0,117,0,0,0,0,1,2,0,0,0,0,0,0,0,6,7,0,0,0,80,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
5,2141,????,7300,221,2,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,69,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
5,2142,????,7300,221,1,0,0,0,135,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2143,????,7300,209,1,2,0,0,105,0,0,0,0,0,0,0,0,0,1,0,1,0,17,6,0,0,1,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2144,????,7300,181,3,1,0,0,97,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,0,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2145,????,7300,231,4,1,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,91,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,2146,????,7300,229,6,0,0,0,144,0,0,0,0,1,0,0,0,0,0,0,0,0,9,4,0,0,0,61,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
5,2147,????,7300,303,1,2,0,0,249,0,0,0,0,1,0,0,0,0,0,0,0,0,8,17,0,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5,2148,????,7300,240,3,1,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,120,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,2149,????,7300,179,6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,0,0,0,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,2150,????,7300,211,1,3,0,0,114,0,0,0,0,2,1,0,0,0,0,0,0,0,1,30,0,0,0,57,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,2151,????,7300,174,3,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2152,????,7300,197,2,1,1,0,116,0,0,0,0,0,0,0,0,0,0,0,2,0,12,3,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,3955,???,2500,338,1,16,10,0,0,0,0,12,0,5,0,0,0,0,0,0,33,34,79,10,0,0,0,0,98,0,0,0,0,0,0,0,0,0,7,0,0,0,17,16
8,3956,???,2500,339,0,28,12,0,0,0,0,9,0,4,0,0,0,0,0,0,21,27,94,19,0,0,0,0,94,0,0,0,0,0,0,0,0,0,3,0,0,0,8,20
8,3957,???,2500,347,1,5,16,3,1,0,0,12,0,7,0,0,0,0,0,0,7,29,134,7,0,0,0,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,58,17
8,3958,???,2500,254,1,10,11,1,0,0,0,6,0,4,0,0,0,0,0,0,8,64,72,3,0,0,0,0,48,0,1,0,0,0,0,0,0,0,3,0,0,0,3,19
8,3959,???,2500,291,3,10,3,1,0,0,0,5,0,2,0,0,0,1,0,1,12,36,132,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,2,0,0,60,7
8,3960,???,2500,301,4,3,6,0,0,0,0,4,0,1,0,0,0,0,0,1,15,67,135,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,2,0,0,0,25,8
8,3961,???,2500,204,2,7,4,1,1,0,0,6,0,1,0,0,0,0,0,0,3,26,83,2,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,37,8
8,3962,???,2500,185,2,4,8,4,0,0,0,10,0,0,0,0,0,0,0,0,6,29,62,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,29,12
8,3963,???,2500,335,3,8,9,4,3,0,0,13,1,2,0,0,0,0,0,0,16,46,121,5,0,0,1,0,33,0,0,0,0,0,1,0,0,0,1,0,0,0,47,21
8,3964,???,2500,298,1,11,5,1,2,1,0,4,1,5,0,0,0,0,0,0,13,69,102,11,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,28,13
8,3965,???,2500,230,2,7,14,1,1,0,0,4,0,3,0,0,0,0,0,0,17,49,66,3,0,0,0,0,31,0,0,0,0,0,0,0,1,0,0,0,0,0,18,13
8,3966,???,2500,217,2,5,10,1,4,0,0,3,0,2,0,0,0,0,0,0,12,56,63,6,0,0,0,1,35,0,0,0,0,0,0,0,0,0,1,0,0,0,3,13
8,3967,???,2500,154,0,7,5,0,1,0,0,5,1,0,0,0,0,0,0,0,4,30,58,2,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,7,12
8,3968,???,2500,215,2,12,9,0,0,0,0,2,0,6,0,0,0,0,0,0,8,45,60,9,0,0,0,0,40,0,0,0,0,0,0,0,0,0,2,0,0,0,2,18
8,3969,???,2500,210,1,16,13,3,2,0,0,4,1,1,0,0,0,0,0,0,15,14,67,11,0,0,0,0,37,0,0,1,0,0,0,0,0,0,1,0,0,0,7,16
8,3970,???,2500,381,2,16,13,3,0,0,0,8,0,1,0,0,0,0,0,0,16,77,163,9,0,0,0,0,37,0,0,0,0,0,0,0,0,1,1,1,0,0,19,14
8,3971,???,2500,434,1,9,27,0,0,0,0,8,0,9,0,0,0,0,0,0,31,49,119,10,1,0,0,0,136,0,0,0,0,0,0,0,0,0,3,0,0,0,9,22
8,3972,???,2500,223,4,11,17,0,0,0,0,7,0,3,0,0,0,0,0,0,7,15,103,0,0,0,0,0,27,0,0,1,0,0,0,0,0,0,3,0,0,0,14,11
8,3973,???,2500,217,3,10,14,0,0,0,0,4,0,1,0,0,0,0,0,2,7,25,73,8,0,0,0,0,47,0,0,0,0,0,0,0,0,0,1,0,0,0,8,14
8,3974,???,2500,406,2,17,21,3,0,0,0,13,0,3,0,0,0,0,0,0,30,25,148,9,0,0,0,0,81,1,0,0,0,0,0,0,0,0,3,0,0,0,21,29
8,3975,???,2500,402,2,22,24,1,0,0,0,6,0,1,0,0,0,0,0,0,27,50,125,8,1,0,0,0,85,0,0,0,0,0,0,0,0,0,2,0,0,0,17,31
8,3976,???,2500,392,2,18,24,1,0,0,0,1,0,6,0,0,0,0,0,0,26,43,144,7,0,0,0,1,66,0,0,0,0,0,0,0,0,0,2,0,0,0,14,37
8,3977,???,2500,388,2,9,23,2,0,0,0,6,0,6,0,0,0,0,0,0,32,46,125,6,0,0,0,0,85,0,0,0,0,0,0,0,0,0,2,0,0,0,10,34
8,3978,???,2500,390,2,20,15,0,0,0,0,2,0,4,0,0,0,0,0,0,15,104,122,6,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22
8,3979,???,2500,438,1,10,26,2,0,0,0,7,0,1,0,0,1,0,0,0,22,24,215,9,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,17,32
8,3980,???,2500,218,1,11,10,0,6,0,0,2,1,8,0,0,0,0,0,0,15,27,50,13,0,0,0,0,50,0,0,0,0,0,0,0,0,0,2,0,0,0,1,21
8,3981,???,2500,340,1,10,10,1,0,0,0,2,0,6,0,0,0,0,0,0,23,74,107,9,0,0,0,0,63,0,0,0,0,0,0,0,0,0,5,1,0,0,4,24
8,3982,???,2500,443,1,29,28,1,1,0,0,3,0,3,0,0,0,0,0,0,38,49,116,12,0,0,0,0,109,1,0,0,0,0,0,0,0,0,2,0,0,0,4,46
8,3983,???,2500,246,1,13,13,0,0,0,0,5,0,2,0,0,0,0,0,0,8,32,96,6,0,0,0,0,41,0,0,0,0,1,0,0,0,0,1,0,0,0,6,21
8,3984,???,2500,234,0,5,18,0,0,0,0,1,0,2,0,0,0,0,0,1,7,42,76,4,1,0,0,0,47,0,0,0,0,1,0,0,0,0,1,0,0,0,3,25
8,3985,???,2500,434,0,23,30,0,0,0,0,10,0,3,0,0,0,0,0,0,35,34,147,16,0,0,0,1,82,0,0,0,0,0,0,0,0,0,3,0,0,0,16,34
8,3986,???,2500,370,0,17,20,1,0,0,0,1,0,5,0,0,0,0,0,0,23,34,120,11,1,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,8,43
8,3987,???,2500,348,5,21,20,1,0,0,0,9,0,8,0,0,0,0,0,0,36,24,74,8,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42
8,3988,???,2500,136,2,2,6,1,2,0,0,3,0,1,0,0,0,0,0,0,6,54,26,2,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8
8,3989,???,2500,441,2,31,26,1,2,0,0,16,0,7,0,0,0,0,0,0,39,53,122,15,0,0,0,0,86,0,0,0,0,0,0,0,0,0,4,0,0,0,8,29
8,3990,???,2500,295,1,25,8,0,0,0,0,0,0,2,0,0,0,0,0,0,46,23,60,16,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
8,3991,???,2500,307,0,19,12,0,0,0,0,7,0,1,0,0,0,0,0,0,69,20,42,19,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
8,3992,???,2500,485,3,19,42,1,1,0,0,2,0,2,0,0,0,0,0,0,52,36,142,14,0,0,0,0,109,0,0,0,0,0,1,0,0,0,0,0,0,0,8,53
18,10668,?????,3756,249,0,0,86,1,0,0,0,128,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2
18,10669,?????,3756,259,0,1,83,3,0,0,0,154,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
9,4439,??? ?????,687,275,0,42,7,0,0,0,0,4,0,7,0,0,0,0,0,0,40,5,35,42,0,0,0,0,80,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11
9,4440,??? ?????,687,280,3,42,14,0,0,0,0,1,0,6,0,0,0,0,0,0,47,7,20,42,0,0,0,0,77,0,0,0,0,0,0,0,0,0,2,0,0,0,1,18
5,1699,??? ???,436,262,0,51,5,0,0,0,0,1,0,4,0,0,0,0,0,0,29,8,8,80,0,0,0,0,61,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9
5,1700,??? ???,436,316,0,51,7,1,0,0,0,3,0,3,0,0,0,0,0,0,39,22,13,79,0,0,0,0,86,0,0,0,0,0,0,0,0,0,3,1,0,0,0,8
5,1847,??? ???? ?????,89,381,0,107,12,2,0,0,0,2,0,1,0,0,0,0,0,0,54,12,16,41,0,0,0,0,121,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11
9,4660,???? ????????,7800,412,3,37,17,14,2,0,0,23,0,5,0,0,0,0,0,0,26,7,168,19,0,0,0,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,36,10
9,4661,???? ????????,7800,416,2,41,21,8,2,0,0,36,0,1,0,0,0,0,0,1,19,10,176,27,0,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,27,16
9,4662,???? ????????,7800,385,2,43,16,3,0,0,0,30,0,8,0,0,0,0,0,0,21,12,128,26,0,0,0,0,41,0,0,0,0,0,0,0,0,0,5,0,0,0,36,14
9,4663,???? ????????,7800,480,2,74,29,2,1,0,0,23,0,3,0,0,0,0,0,0,44,13,136,38,0,0,0,0,69,0,0,0,0,0,0,0,0,0,8,0,0,0,14,24
9,4664,???? ????????,7800,313,4,16,14,0,0,0,0,14,0,2,0,0,0,0,0,0,5,39,151,8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,29,15
9,4665,???? ????????,7800,318,3,54,9,1,3,0,0,7,0,2,0,0,0,0,0,0,21,7,76,43,0,0,0,0,53,0,0,0,0,0,0,0,0,0,3,0,0,0,17,19
9,4666,???? ????????,7800,335,0,52,15,0,2,0,0,4,0,8,0,0,0,0,0,0,42,9,76,35,0,0,0,0,57,0,0,0,0,0,0,0,0,0,2,0,0,0,11,22
9,4667,???? ????????,7800,330,0,54,11,1,3,0,0,10,0,2,0,0,0,0,0,0,24,2,82,45,0,0,0,0,57,0,0,0,0,0,0,0,0,0,4,0,0,0,23,12
9,4668,???? ????????,7800,335,2,51,23,6,1,0,0,7,0,2,0,0,0,0,0,0,36,5,60,52,0,0,0,0,75,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8
9,4669,???? ????????,7800,251,1,23,13,0,0,0,0,8,0,4,0,0,0,0,0,0,9,14,122,9,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,12,11
9,4670,???? ????????,7800,426,0,78,25,5,3,0,0,6,0,6,0,0,0,0,0,0,45,11,123,21,0,0,0,0,61,0,0,0,0,0,0,0,1,0,8,0,0,0,7,26
9,4671,???? ????????,7800,441,2,93,15,2,2,0,0,6,0,5,0,0,0,0,0,3,39,7,67,56,0,0,0,0,120,0,0,0,0,0,0,0,0,0,2,0,0,0,6,16
9,4672,???? ????????,7800,421,1,80,18,0,0,0,0,7,0,6,0,0,0,0,0,0,32,11,80,61,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,1,0,0,12,20
9,4673,???? ????????,7800,430,1,78,15,0,0,0,0,7,0,7,0,0,0,0,0,0,48,17,73,49,0,0,0,0,101,1,0,0,0,0,0,0,0,0,4,0,0,0,5,24
9,4674,???? ????????,7800,442,3,94,30,1,2,0,0,8,0,2,0,0,0,0,0,0,38,9,59,36,0,0,0,0,128,0,0,0,0,0,0,0,0,0,2,0,0,0,6,24
9,4675,???? ????????,7800,436,0,62,27,2,1,0,0,8,0,12,0,0,0,0,0,0,28,7,126,47,0,0,0,0,71,0,0,0,0,0,0,0,0,0,6,1,0,0,20,18
9,4676,???? ????????,7800,269,3,18,12,0,0,0,0,9,0,0,0,0,0,0,0,0,3,26,132,7,0,0,0,0,19,0,0,0,0,2,1,0,0,0,0,0,0,0,21,16
9,4677,???? ????????,7800,269,3,12,9,0,1,0,0,3,0,4,0,0,0,0,0,0,8,48,123,3,0,1,0,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,21,11
9,4678,???? ????????,7800,281,1,11,8,1,0,0,0,10,0,2,0,0,0,0,1,1,10,21,148,2,0,0,0,0,33,1,0,0,0,0,0,0,0,0,5,0,1,0,20,5
9,4679,???? ????????,7800,301,0,9,8,0,2,0,0,9,1,0,0,0,0,0,0,0,7,64,126,6,0,1,0,0,28,0,1,0,0,0,0,0,0,0,5,0,0,0,23,11
9,4680,???? ????????,7800,386,1,19,32,1,2,0,0,24,0,5,0,0,0,0,0,0,16,17,156,15,1,0,0,0,30,0,1,0,0,0,0,0,0,0,9,0,0,0,43,14
9,4681,???? ????????,7800,427,3,70,19,1,0,0,0,14,2,5,0,0,0,0,0,1,50,14,86,32,0,0,0,0,82,1,0,0,0,0,0,0,0,0,3,1,0,0,22,21
9,4682,???? ????????,7800,411,0,53,21,2,2,0,0,11,0,6,1,0,0,0,0,0,38,13,104,37,0,0,0,0,79,0,0,0,0,0,0,0,0,0,8,1,0,0,16,19
9,4683,???? ????????,7800,435,1,80,17,2,0,0,0,19,0,4,0,0,0,0,0,0,52,11,77,42,0,0,0,0,94,0,0,0,0,0,0,0,0,0,3,0,0,0,17,16
9,4684,???? ????????,7800,461,2,72,28,3,2,0,0,18,0,6,0,0,0,0,0,2,51,8,115,36,0,0,0,0,54,0,0,0,0,0,0,0,0,0,5,0,0,0,21,38
9,4685,???? ????????,7800,422,0,60,29,0,3,0,0,12,0,4,0,0,0,0,0,0,41,13,121,31,0,0,0,0,72,0,0,0,0,0,0,0,0,0,1,0,0,0,16,19
9,4686,???? ????????,7800,445,1,52,19,4,3,0,0,19,0,5,0,0,0,0,0,0,45,12,120,41,0,0,0,1,67,0,0,0,0,0,0,0,0,0,3,0,0,0,21,32
9,4687,???? ????????,7800,415,1,73,28,3,2,0,0,24,0,5,0,0,0,0,1,0,34,14,75,37,0,0,0,0,80,0,0,0,0,0,0,0,0,0,4,0,0,0,14,20
9,4688,???? ????????,7800,394,6,47,32,1,0,0,0,23,0,1,0,0,0,0,0,0,30,8,122,46,0,0,0,0,38,1,0,0,0,0,0,0,1,0,1,0,0,0,15,22
9,4689,???? ????????,7800,421,3,58,15,3,0,0,0,20,0,6,0,0,0,0,0,0,35,11,113,52,0,0,0,0,66,0,0,0,0,0,0,0,0,0,5,0,0,0,20,14
9,4690,???? ????????,7800,432,1,59,30,1,1,0,0,36,0,5,0,0,0,0,0,1,51,9,104,32,0,0,0,0,58,0,0,0,0,0,0,0,0,0,4,0,0,0,19,21
9,4691,???? ????????,7800,407,1,68,21,5,2,0,0,29,0,2,0,0,0,0,0,0,52,8,80,41,0,0,0,1,72,0,0,0,0,0,0,0,0,0,7,1,0,0,10,7
9,4692,???? ????????,7800,455,2,78,30,3,0,0,0,16,0,8,0,0,0,0,0,0,40,3,124,27,0,0,0,0,71,0,0,0,0,0,0,0,0,0,1,1,0,0,27,24
9,4693,???? ????????,7800,339,2,12,28,0,0,0,0,21,0,0,0,0,0,0,0,0,12,17,195,0,0,1,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,16,17
